"","obs_year","obs_month","obs_day","obs_hour","obs_min","rpt_type","wind_angle","wind_speed","air_temp","dew_pt","sea_level_press","obs_date","week"
"6197",2016,6,20,0,0,"FM-12",200,6.7,32.8,17.8,1011.3,2016-06-20,25
"6198",2016,6,20,0,53,"FM-15",210,6.7,31.7,18.3,1011.1,2016-06-20,25
"6199",2016,6,20,1,53,"FM-15",220,4.6,31.1,18.9,1011,2016-06-20,25
"6200",2016,6,20,2,53,"FM-15",210,5.1,30.6,18.9,1011.4,2016-06-20,25
"6201",2016,6,20,3,53,"FM-15",220,6.2,30,18.9,1011.2,2016-06-20,25
"6202",2016,6,20,4,11,"FM-16",240,5.1,30,18.9,9999.9,2016-06-20,25
"6203",2016,6,20,4,18,"FM-16",280,9.3,28.3,20.6,9999.9,2016-06-20,25
"6204",2016,6,20,4,23,"FM-16",260,8.2,26.1,21.1,9999.9,2016-06-20,25
"6205",2016,6,20,4,42,"FM-16",240,5.1,25.6,21.7,9999.9,2016-06-20,25
"6206",2016,6,20,4,53,"FM-15",230,5.7,26.7,21.1,1011,2016-06-20,25
"6207",2016,6,20,5,34,"FM-16",300,2.6,25,22.8,9999.9,2016-06-20,25
"6208",2016,6,20,5,49,"FM-16",310,4.1,25,23,9999.9,2016-06-20,25
"6209",2016,6,20,5,53,"FM-15",300,3.1,25,22.8,1013,2016-06-20,25
"6211",2016,6,20,6,0,"FM-12",300,3.1,25,22.8,1013,2016-06-20,25
"6212",2016,6,20,6,3,"FM-16",280,2.6,25,22.8,9999.9,2016-06-20,25
"6213",2016,6,20,6,6,"FM-16",300,2.6,25,22.8,9999.9,2016-06-20,25
"6214",2016,6,20,6,33,"FM-16",350,3.6,24.4,22.8,9999.9,2016-06-20,25
"6215",2016,6,20,6,53,"FM-15",320,3.6,24.4,22.8,1013.8,2016-06-20,25
"6216",2016,6,20,7,53,"FM-15",330,3.1,23.3,19.4,1014.8,2016-06-20,25
"6217",2016,6,20,8,53,"FM-15",310,2.6,21.1,16.7,1015.4,2016-06-20,25
"6218",2016,6,20,9,53,"FM-15",310,4.1,19.4,12.8,1016.2,2016-06-20,25
"6219",2016,6,20,10,53,"FM-15",320,4.1,18.9,11.1,1017.7,2016-06-20,25
"6220",2016,6,20,11,53,"FM-15",320,5.7,20,10.6,1018.3,2016-06-20,25
"6221",2016,6,20,12,0,"FM-12",320,5.7,20,10.6,1018.3,2016-06-20,25
"6222",2016,6,20,12,53,"FM-15",300,6.2,20,10.6,1019.4,2016-06-20,25
"6223",2016,6,20,13,53,"FM-15",320,6.2,21.1,11.1,1019.9,2016-06-20,25
"6224",2016,6,20,14,53,"FM-15",290,6.7,22.8,11.1,1019.7,2016-06-20,25
"6225",2016,6,20,15,53,"FM-15",320,5.7,23.9,10.6,1020,2016-06-20,25
"6226",2016,6,20,16,53,"FM-15",300,6.7,25,10.6,1020,2016-06-20,25
"6227",2016,6,20,17,53,"FM-15",290,7.2,25.6,11.1,1019.8,2016-06-20,25
"6228",2016,6,20,18,0,"FM-12",290,7.2,25.6,11.1,1019.8,2016-06-20,25
"6229",2016,6,20,18,53,"FM-15",300,6.7,26.1,9.4,1019.6,2016-06-20,25
"6230",2016,6,20,19,53,"FM-15",290,7.2,26.1,9.4,1019.4,2016-06-20,25
"6231",2016,6,20,20,53,"FM-15",300,8.2,24.4,7.2,1019.4,2016-06-20,25
"6232",2016,6,20,21,53,"FM-15",280,7.7,25.6,8.3,1018.9,2016-06-20,25
"6233",2016,6,20,22,53,"FM-15",300,5.7,23.9,9.4,1018.6,2016-06-20,25
"6234",2016,6,20,23,53,"FM-15",310,7.2,23.3,7.8,1018.5,2016-06-20,25
"6235",2016,6,21,0,0,"FM-12",310,7.2,23.3,7.8,1018.5,2016-06-21,25
"6236",2016,6,21,0,53,"FM-15",300,5.1,23.3,8.3,1018.5,2016-06-21,25
"6237",2016,6,21,1,53,"FM-15",320,5.1,21.7,7.2,1018.6,2016-06-21,25
"6238",2016,6,21,2,53,"FM-15",270,2.6,21.1,7.8,1019,2016-06-21,25
"6239",2016,6,21,3,53,"FM-15",270,2.1,20,8.9,1019,2016-06-21,25
"6240",2016,6,21,4,53,"FM-15",270,2.6,19.4,9.4,1018.9,2016-06-21,25
"6241",2016,6,21,5,53,"FM-15",260,1.5,18.3,9.4,1018.7,2016-06-21,25
"6243",2016,6,21,6,0,"FM-12",260,1.5,18.3,9.4,1018.7,2016-06-21,25
"6244",2016,6,21,6,53,"FM-15",240,2.1,17.8,9.4,1018.5,2016-06-21,25
"6245",2016,6,21,7,53,"FM-15",999,0,17.2,10,1018.2,2016-06-21,25
"6246",2016,6,21,8,53,"FM-15",240,1.5,16.7,10,1018.2,2016-06-21,25
"6247",2016,6,21,9,53,"FM-15",999,0,16.1,10,1017.9,2016-06-21,25
"6248",2016,6,21,10,53,"FM-15",230,1.5,16.1,10,1017.7,2016-06-21,25
"6249",2016,6,21,11,53,"FM-15",230,1.5,16.7,10,1017.4,2016-06-21,25
"6250",2016,6,21,12,0,"FM-12",230,1.5,16.7,10,1017.4,2016-06-21,25
"6251",2016,6,21,12,53,"FM-15",270,3.6,19.4,10.6,1017,2016-06-21,25
"6252",2016,6,21,13,53,"FM-15",270,3.6,22.2,10.6,1016.7,2016-06-21,25
"6253",2016,6,21,14,53,"FM-15",270,6.2,23.3,10,1016.4,2016-06-21,25
"6254",2016,6,21,15,53,"FM-15",290,6.7,25.6,10.6,1016,2016-06-21,25
"6255",2016,6,21,16,53,"FM-15",300,5.1,25.6,11.1,1015.7,2016-06-21,25
"6256",2016,6,21,17,53,"FM-15",290,4.6,26.7,11.1,1015.3,2016-06-21,25
"6257",2016,6,21,18,0,"FM-12",290,4.6,26.7,11.1,1015.3,2016-06-21,25
"6258",2016,6,21,18,53,"FM-15",290,4.6,26.7,10,1014.5,2016-06-21,25
"6259",2016,6,21,19,53,"FM-15",290,4.1,27.2,8.9,1013.9,2016-06-21,25
"6260",2016,6,21,20,53,"FM-15",300,6.7,27.8,9.4,1013.4,2016-06-21,25
"6261",2016,6,21,21,53,"FM-15",270,8.2,27.8,8.9,1013,2016-06-21,25
"6262",2016,6,21,22,53,"FM-15",290,6.2,27.2,9.4,1012.3,2016-06-21,25
"6263",2016,6,21,23,53,"FM-15",300,4.6,26.7,10,1012,2016-06-21,25
"6264",2016,6,22,0,0,"FM-12",300,4.6,26.7,10,1012,2016-06-22,25
"6265",2016,6,22,0,53,"FM-15",320,4.6,26.1,9.4,1011.7,2016-06-22,25
"6266",2016,6,22,1,53,"FM-15",320,1.5,25,10.6,1011.5,2016-06-22,25
"6267",2016,6,22,2,53,"FM-15",310,1.5,24.4,10,1011.7,2016-06-22,25
"6268",2016,6,22,3,53,"FM-15",350,1.5,22.2,13.9,1011.8,2016-06-22,25
"6269",2016,6,22,4,53,"FM-15",999,0,23.3,12.2,1011.3,2016-06-22,25
"6270",2016,6,22,5,53,"FM-15",999,0,21.1,13.3,1010.6,2016-06-22,25
"6272",2016,6,22,6,0,"FM-12",999,0,21.1,13.3,1010.6,2016-06-22,25
"6273",2016,6,22,6,53,"FM-15",130,2.1,20.6,12.8,1010,2016-06-22,25
"6274",2016,6,22,7,53,"FM-15",100,1.5,21.1,12.8,1010.7,2016-06-22,25
"6275",2016,6,22,8,53,"FM-15",110,2.6,20.6,12.2,1009.5,2016-06-22,25
"6276",2016,6,22,9,53,"FM-15",110,5.7,20,12.8,1007.9,2016-06-22,25
"6277",2016,6,22,10,53,"FM-15",100,4.6,20.6,11.7,1010.1,2016-06-22,25
"6278",2016,6,22,11,53,"FM-15",70,4.1,20.6,12.2,1009.7,2016-06-22,25
"6279",2016,6,22,12,0,"FM-12",70,4.1,20.6,12.2,1009.7,2016-06-22,25
"6280",2016,6,22,12,53,"FM-15",150,2.6,20,12.2,1010.3,2016-06-22,25
"6281",2016,6,22,13,34,"FM-16",160,7.2,19.4,13.9,9999.9,2016-06-22,25
"6282",2016,6,22,13,47,"FM-16",150,8.2,19,14,9999.9,2016-06-22,25
"6283",2016,6,22,13,53,"FM-15",150,7.7,19.4,13.9,1005.9,2016-06-22,25
"6284",2016,6,22,14,28,"FM-16",70,2.6,22.2,13.9,9999.9,2016-06-22,25
"6285",2016,6,22,14,53,"FM-15",110,4.1,22.8,14.4,1008.2,2016-06-22,25
"6286",2016,6,22,15,53,"FM-15",190,4.1,24.4,15,1009.5,2016-06-22,25
"6287",2016,6,22,16,53,"FM-15",999,2.6,26.1,15.6,1009.4,2016-06-22,25
"6288",2016,6,22,17,53,"FM-15",70,1.5,26.1,15.6,1009.1,2016-06-22,25
"6289",2016,6,22,18,0,"FM-12",70,1.5,26.1,15.6,1009.1,2016-06-22,25
"6290",2016,6,22,18,53,"FM-15",130,3.6,26.7,16.7,1008.5,2016-06-22,25
"6291",2016,6,22,19,53,"FM-15",170,3.6,27.8,17.2,1008,2016-06-22,25
"6292",2016,6,22,20,53,"FM-15",120,4.6,27.2,17.8,1007.6,2016-06-22,25
"6293",2016,6,22,21,53,"FM-15",160,4.6,26.7,18.3,1007.5,2016-06-22,25
"6294",2016,6,22,22,53,"FM-15",160,4.1,27.8,19.4,1007,2016-06-22,25
"6295",2016,6,22,23,53,"FM-15",160,4.6,27.2,20,1006.5,2016-06-22,25
"6296",2016,6,23,0,0,"FM-12",160,4.6,27.2,20,1006.5,2016-06-23,26
"6297",2016,6,23,0,39,"FM-16",140,3.6,26.1,20,9999.9,2016-06-23,26
"6298",2016,6,23,0,51,"FM-16",120,3.6,26,21,9999.9,2016-06-23,26
"6299",2016,6,23,0,53,"FM-15",120,4.1,26,21,1005.7,2016-06-23,26
"6300",2016,6,23,1,9,"FM-16",40,10.8,23.9,21.1,9999.9,2016-06-23,26
"6301",2016,6,23,1,11,"FM-16",50,8.8,23.3,21,9999.9,2016-06-23,26
"6302",2016,6,23,1,14,"FM-16",999,2.6,22.2,19.4,9999.9,2016-06-23,26
"6303",2016,6,23,1,21,"FM-16",999,1.5,21.7,19.4,9999.9,2016-06-23,26
"6304",2016,6,23,1,27,"FM-16",280,2.1,21.7,19.4,9999.9,2016-06-23,26
"6305",2016,6,23,1,53,"FM-15",360,2.1,23.9,20,1006.8,2016-06-23,26
"6306",2016,6,23,2,53,"FM-15",230,2.1,23.9,21.1,1007.1,2016-06-23,26
"6307",2016,6,23,3,53,"FM-15",300,5.1,22.2,18.9,1007.4,2016-06-23,26
"6308",2016,6,23,4,53,"FM-15",300,6.7,21.1,17.2,1007.9,2016-06-23,26
"6309",2016,6,23,5,53,"FM-15",340,7.7,17.8,12.8,1009.3,2016-06-23,26
"6311",2016,6,23,6,0,"FM-12",340,7.7,17.8,12.8,1009.3,2016-06-23,26
"6312",2016,6,23,6,53,"FM-15",350,6.2,16.1,10,1010.6,2016-06-23,26
"6313",2016,6,23,7,53,"FM-15",350,6.7,15,8.9,1010.8,2016-06-23,26
"6314",2016,6,23,8,53,"FM-15",340,5.7,14.4,8.3,1011.4,2016-06-23,26
"6315",2016,6,23,9,17,"FM-16",350,5.1,15,8.3,9999.9,2016-06-23,26
"6316",2016,6,23,9,53,"FM-15",350,7.2,15,8.3,1011.9,2016-06-23,26
"6317",2016,6,23,10,53,"FM-15",350,6.7,15,9.4,1012.9,2016-06-23,26
"6318",2016,6,23,11,53,"FM-15",10,7.7,14.4,10,1013.3,2016-06-23,26
"6319",2016,6,23,12,0,"FM-12",10,7.7,14.4,10,1013.3,2016-06-23,26
"6320",2016,6,23,12,53,"FM-15",360,5.7,15,10,1014.3,2016-06-23,26
"6321",2016,6,23,13,53,"FM-15",10,5.7,15,10,1015.9,2016-06-23,26
"6322",2016,6,23,14,53,"FM-15",10,4.6,15.6,10.6,1016.4,2016-06-23,26
"6323",2016,6,23,15,2,"FM-16",20,5.1,15.6,10.6,9999.9,2016-06-23,26
"6324",2016,6,23,15,53,"FM-15",10,6.7,16.7,11.7,1016.6,2016-06-23,26
"6325",2016,6,23,16,53,"FM-15",10,5.1,18.9,12.2,1016.8,2016-06-23,26
"6326",2016,6,23,17,51,"FM-16",50,3.6,21,13,9999.9,2016-06-23,26
"6327",2016,6,23,17,53,"FM-15",50,4.1,20.6,13.3,1016.6,2016-06-23,26
"6328",2016,6,23,18,0,"FM-12",50,4.1,20.6,13.3,1016.6,2016-06-23,26
"6329",2016,6,23,18,53,"FM-15",40,4.6,22.2,13.9,1016.8,2016-06-23,26
"6330",2016,6,23,19,53,"FM-15",40,4.1,22.8,13.9,1016.8,2016-06-23,26
"6331",2016,6,23,20,53,"FM-15",100,2.1,23.3,13.3,1016.9,2016-06-23,26
"6332",2016,6,23,21,53,"FM-15",100,3.1,23.3,13.9,1016.6,2016-06-23,26
"6333",2016,6,23,22,53,"FM-15",100,3.6,23.3,14.4,1016.5,2016-06-23,26
"6334",2016,6,23,23,53,"FM-15",120,4.1,23.3,13.9,1016.7,2016-06-23,26
"6335",2016,6,24,0,0,"FM-12",120,4.1,23.3,13.9,1016.7,2016-06-24,26
"6336",2016,6,24,0,53,"FM-15",999,1.5,23.3,14.4,1016.8,2016-06-24,26
"6337",2016,6,24,1,53,"FM-15",180,4.1,22.2,14.4,1017.1,2016-06-24,26
"6338",2016,6,24,2,53,"FM-15",200,3.1,21.7,14.4,1017.3,2016-06-24,26
"6339",2016,6,24,3,53,"FM-15",210,2.1,20.6,14.4,1017.4,2016-06-24,26
"6340",2016,6,24,4,53,"FM-15",220,1.5,20,14.4,1017.3,2016-06-24,26
"6341",2016,6,24,5,53,"FM-15",200,1.5,18.9,14.4,1017.8,2016-06-24,26
"6343",2016,6,24,6,0,"FM-12",200,1.5,18.9,14.4,1017.8,2016-06-24,26
"6344",2016,6,24,6,53,"FM-15",999,0,18.3,14.4,1017.9,2016-06-24,26
"6345",2016,6,24,7,53,"FM-15",999,0,17.2,14.4,1017.2,2016-06-24,26
"6346",2016,6,24,8,53,"FM-15",90,2.1,17.2,15,1016.8,2016-06-24,26
"6347",2016,6,24,9,53,"FM-15",999,0,16.7,15,1017.3,2016-06-24,26
"6348",2016,6,24,10,53,"FM-15",160,2.1,16.7,14.4,1017.8,2016-06-24,26
"6349",2016,6,24,11,15,"FM-16",160,2.1,16.1,13.9,9999.9,2016-06-24,26
"6350",2016,6,24,11,53,"FM-15",140,1.5,16.1,14.4,1017.9,2016-06-24,26
"6351",2016,6,24,12,0,"FM-12",140,1.5,16.1,14.4,1017.9,2016-06-24,26
"6352",2016,6,24,12,53,"FM-15",180,2.6,18.3,14.4,1018,2016-06-24,26
"6353",2016,6,24,13,53,"FM-15",180,3.6,20.6,14.4,1018.5,2016-06-24,26
"6354",2016,6,24,14,53,"FM-15",150,4.1,21.7,15,1017.8,2016-06-24,26
"6355",2016,6,24,15,53,"FM-15",170,4.6,22.2,15.6,1017.7,2016-06-24,26
"6356",2016,6,24,16,37,"FM-16",180,5.7,22.2,16.1,9999.9,2016-06-24,26
"6357",2016,6,24,16,51,"FM-16",160,6.7,23,16,9999.9,2016-06-24,26
"6358",2016,6,24,16,53,"FM-15",170,5.7,22.8,16.1,1017.5,2016-06-24,26
"6359",2016,6,24,17,48,"FM-16",160,6.7,23,16,9999.9,2016-06-24,26
"6360",2016,6,24,17,53,"FM-15",170,5.7,23.3,16.1,1017.1,2016-06-24,26
"6361",2016,6,24,18,0,"FM-12",170,5.7,23.3,16.1,1017.1,2016-06-24,26
"6362",2016,6,24,18,53,"FM-15",180,6.2,23.9,16.1,1016.6,2016-06-24,26
"6363",2016,6,24,19,51,"FM-16",180,4.6,25,16,9999.9,2016-06-24,26
"6364",2016,6,24,19,53,"FM-15",180,4.6,25,16.1,1016.2,2016-06-24,26
"6365",2016,6,24,20,53,"FM-15",140,5.7,26.1,16.7,1015.1,2016-06-24,26
"6366",2016,6,24,21,53,"FM-15",160,5.1,26.7,16.7,1014.4,2016-06-24,26
"6367",2016,6,24,22,53,"FM-15",150,7.2,27.8,16.7,1013.9,2016-06-24,26
"6368",2016,6,24,23,53,"FM-15",160,5.7,27.8,17.2,1013.3,2016-06-24,26
"6369",2016,6,25,0,0,"FM-12",160,5.7,27.8,17.2,1013.3,2016-06-25,26
"6370",2016,6,25,0,53,"FM-15",160,4.1,27.2,17.2,1013.4,2016-06-25,26
"6371",2016,6,25,1,53,"FM-15",140,4.1,25.6,17.2,1012.9,2016-06-25,26
"6372",2016,6,25,2,53,"FM-15",150,4.6,25,17.8,1013,2016-06-25,26
"6373",2016,6,25,3,53,"FM-15",160,4.1,24.4,17.8,1013,2016-06-25,26
"6374",2016,6,25,4,53,"FM-15",150,5.1,24.4,17.8,1012.9,2016-06-25,26
"6375",2016,6,25,5,53,"FM-15",170,7.2,24.4,17.8,1012.4,2016-06-25,26
"6377",2016,6,25,6,0,"FM-12",170,7.2,24.4,17.8,1012.4,2016-06-25,26
"6378",2016,6,25,6,53,"FM-15",160,5.7,23.9,17.8,1011.6,2016-06-25,26
"6379",2016,6,25,7,53,"FM-15",170,4.6,23.3,17.8,1011,2016-06-25,26
"6380",2016,6,25,8,53,"FM-15",150,4.6,22.8,18.3,1010.7,2016-06-25,26
"6381",2016,6,25,9,53,"FM-15",150,4.6,22.2,18.3,1010.1,2016-06-25,26
"6382",2016,6,25,10,53,"FM-15",150,4.1,22.2,18.9,1010.2,2016-06-25,26
"6383",2016,6,25,11,53,"FM-15",160,5.1,22.8,19.4,1010.2,2016-06-25,26
"6384",2016,6,25,12,0,"FM-12",160,5.1,22.8,19.4,1010.2,2016-06-25,26
"6385",2016,6,25,12,53,"FM-15",170,6.2,24.4,20,1009.7,2016-06-25,26
"6386",2016,6,25,13,53,"FM-15",180,4.6,26.7,20.6,1009.5,2016-06-25,26
"6387",2016,6,25,14,53,"FM-15",180,8.8,28.3,21.7,1008.4,2016-06-25,26
"6388",2016,6,25,15,53,"FM-15",170,8.2,29.4,21.7,1008.1,2016-06-25,26
"6389",2016,6,25,16,53,"FM-15",190,7.2,31.1,22.2,1008.4,2016-06-25,26
"6390",2016,6,25,17,53,"FM-15",200,6.7,32.2,22.2,1008,2016-06-25,26
"6391",2016,6,25,18,0,"FM-12",200,6.7,32.2,22.2,1008,2016-06-25,26
"6392",2016,6,25,18,53,"FM-15",190,7.7,33.9,21.7,1007.1,2016-06-25,26
"6393",2016,6,25,19,53,"FM-15",180,10.8,34.4,21.7,1006,2016-06-25,26
"6394",2016,6,25,20,53,"FM-15",200,10.8,35,20,1005,2016-06-25,26
"6395",2016,6,25,21,53,"FM-15",210,13.9,33.9,20,1004.7,2016-06-25,26
"6396",2016,6,25,22,53,"FM-15",220,12.4,33.3,21.1,1004.6,2016-06-25,26
"6397",2016,6,25,23,53,"FM-15",240,8.8,31.7,22.2,1005.7,2016-06-25,26
"6398",2016,6,26,0,0,"FM-12",240,8.8,31.7,22.2,1005.7,2016-06-26,26
"6399",2016,6,26,0,53,"FM-15",300,7.2,28.9,21.1,1007.7,2016-06-26,26
"6400",2016,6,26,1,53,"FM-15",280,6.2,27.8,20.6,1008.1,2016-06-26,26
"6401",2016,6,26,2,53,"FM-15",280,5.1,27.2,20,1009.3,2016-06-26,26
"6402",2016,6,26,3,53,"FM-15",260,3.6,26.7,19.4,1010.2,2016-06-26,26
"6403",2016,6,26,4,53,"FM-15",260,3.6,25.6,18.9,1011,2016-06-26,26
"6404",2016,6,26,5,53,"FM-15",260,2.6,24.4,17.8,1010.9,2016-06-26,26
"6406",2016,6,26,6,0,"FM-12",260,2.6,24.4,17.8,1010.9,2016-06-26,26
"6407",2016,6,26,6,53,"FM-15",270,3.6,23.3,17.2,1010.7,2016-06-26,26
"6408",2016,6,26,7,53,"FM-15",260,3.6,22.8,16.1,1011,2016-06-26,26
"6409",2016,6,26,8,53,"FM-15",280,3.6,21.1,16.1,1011.4,2016-06-26,26
"6410",2016,6,26,9,53,"FM-15",240,2.6,20.6,15,1012.2,2016-06-26,26
"6411",2016,6,26,10,53,"FM-15",230,3.6,20,14.4,1013.3,2016-06-26,26
"6412",2016,6,26,11,53,"FM-15",280,4.6,21.1,12.8,1013.5,2016-06-26,26
"6413",2016,6,26,12,0,"FM-12",280,4.6,21.1,12.8,1013.5,2016-06-26,26
"6414",2016,6,26,12,53,"FM-15",270,3.6,22.8,11.7,1013.9,2016-06-26,26
"6415",2016,6,26,13,53,"FM-15",260,4.6,23.9,10.6,1014.4,2016-06-26,26
"6416",2016,6,26,14,53,"FM-15",250,5.1,25,10,1014.6,2016-06-26,26
"6417",2016,6,26,15,53,"FM-15",250,7.2,26.1,10,1014.2,2016-06-26,26
"6418",2016,6,26,16,53,"FM-15",260,6.2,27.8,9.4,1013.9,2016-06-26,26
"6419",2016,6,26,17,53,"FM-15",240,10.8,28.3,9.4,1013.6,2016-06-26,26
"6420",2016,6,26,18,0,"FM-12",240,10.8,28.3,9.4,1013.6,2016-06-26,26
"6421",2016,6,26,18,53,"FM-15",260,9.3,29.4,11.1,1013.5,2016-06-26,26
"6422",2016,6,26,19,53,"FM-15",270,9.3,30,11.7,1013.2,2016-06-26,26
"6423",2016,6,26,20,53,"FM-15",270,7.2,30.6,10.6,1013.2,2016-06-26,26
"6424",2016,6,26,21,53,"FM-15",250,7.7,31.1,10.6,1012.8,2016-06-26,26
"6425",2016,6,26,22,53,"FM-15",280,11.3,30.6,10.6,1012.2,2016-06-26,26
"6426",2016,6,26,23,53,"FM-15",270,8.8,30.6,10.6,1012.1,2016-06-26,26
"6427",2016,6,27,0,0,"FM-12",270,8.8,30.6,10.6,1012.1,2016-06-27,26
"6428",2016,6,27,0,53,"FM-15",280,5.7,29.4,11.1,1012.4,2016-06-27,26
"6429",2016,6,27,1,53,"FM-15",270,3.1,28.3,11.1,1012.7,2016-06-27,26
"6430",2016,6,27,2,53,"FM-15",260,3.1,27.2,11.7,1013.7,2016-06-27,26
"6431",2016,6,27,3,53,"FM-15",270,3.6,25.6,12.2,1014.3,2016-06-27,26
"6432",2016,6,27,4,53,"FM-15",310,5.7,24.4,12.8,1014.7,2016-06-27,26
"6433",2016,6,27,5,53,"FM-15",300,5.1,23.3,12.8,1015.3,2016-06-27,26
"6435",2016,6,27,6,0,"FM-12",300,5.1,23.3,12.8,1015.3,2016-06-27,26
"6436",2016,6,27,6,53,"FM-15",300,4.6,22.2,12.8,1015.7,2016-06-27,26
"6437",2016,6,27,7,53,"FM-15",280,4.1,21.7,12.8,1016.2,2016-06-27,26
"6438",2016,6,27,8,53,"FM-15",300,4.1,20.6,12.8,1016.6,2016-06-27,26
"6439",2016,6,27,9,53,"FM-15",300,7.2,19.4,13.3,1017.3,2016-06-27,26
"6440",2016,6,27,10,53,"FM-15",310,7.7,18.3,12.2,1018.3,2016-06-27,26
"6441",2016,6,27,11,53,"FM-15",320,7.2,17.8,11.1,1018.6,2016-06-27,26
"6442",2016,6,27,12,0,"FM-12",320,7.2,17.8,11.1,1018.6,2016-06-27,26
"6443",2016,6,27,12,53,"FM-15",320,8.2,18.3,11.7,1019.4,2016-06-27,26
"6444",2016,6,27,13,42,"FM-16",330,8.2,19.4,11.7,9999.9,2016-06-27,26
"6445",2016,6,27,13,53,"FM-15",320,7.7,19.4,11.7,1019.8,2016-06-27,26
"6446",2016,6,27,14,53,"FM-15",310,7.2,20,12.2,1020.1,2016-06-27,26
"6447",2016,6,27,15,53,"FM-15",300,7.7,20,11.7,1020.4,2016-06-27,26
"6448",2016,6,27,16,53,"FM-15",320,5.7,21.7,12.2,1020.4,2016-06-27,26
"6449",2016,6,27,17,53,"FM-15",310,7.7,22.2,12.2,1020.4,2016-06-27,26
"6450",2016,6,27,18,0,"FM-12",310,7.7,22.2,12.2,1020.4,2016-06-27,26
"6451",2016,6,27,18,53,"FM-15",290,4.6,22.8,12.2,1020.6,2016-06-27,26
"6452",2016,6,27,19,53,"FM-15",999,0,22.2,11.7,1020.5,2016-06-27,26
"6453",2016,6,27,20,53,"FM-15",350,4.6,23.3,12.2,1020.4,2016-06-27,26
"6454",2016,6,27,21,53,"FM-15",350,4.6,22.8,12.2,1020.3,2016-06-27,26
"6455",2016,6,27,22,53,"FM-15",340,5.1,23.3,12.2,1020.1,2016-06-27,26
"6456",2016,6,27,23,53,"FM-15",340,4.6,22.8,12.2,1020.3,2016-06-27,26
"6457",2016,6,28,0,0,"FM-12",340,4.6,22.8,12.2,1020.3,2016-06-28,26
"6458",2016,6,28,0,53,"FM-15",10,5.1,22.2,11.7,1020.9,2016-06-28,26
"6459",2016,6,28,1,53,"FM-15",20,4.6,21.1,11.7,1021.4,2016-06-28,26
"6460",2016,6,28,2,53,"FM-15",10,3.6,20,11.7,1022.1,2016-06-28,26
"6461",2016,6,28,3,53,"FM-15",20,4.6,20,11.7,1022.8,2016-06-28,26
"6462",2016,6,28,4,53,"FM-15",10,4.6,19.4,11.7,1023,2016-06-28,26
"6463",2016,6,28,5,53,"FM-15",20,4.6,18.9,11.7,1023.1,2016-06-28,26
"6465",2016,6,28,6,0,"FM-12",20,4.6,18.9,11.7,1023.1,2016-06-28,26
"6466",2016,6,28,6,53,"FM-15",40,6.2,17.8,11.1,1023.3,2016-06-28,26
"6467",2016,6,28,7,53,"FM-15",50,4.6,16.7,10.6,1023.3,2016-06-28,26
"6468",2016,6,28,8,53,"FM-15",30,2.1,15.6,10,1023.4,2016-06-28,26
"6469",2016,6,28,9,53,"FM-15",30,2.6,14.4,10,1023.7,2016-06-28,26
"6470",2016,6,28,10,53,"FM-15",30,1.5,15,10.6,1024.1,2016-06-28,26
"6471",2016,6,28,11,53,"FM-15",360,2.1,15.6,10.6,1024.6,2016-06-28,26
"6472",2016,6,28,12,0,"FM-12",360,2.1,15.6,10.6,1024.6,2016-06-28,26
"6473",2016,6,28,12,53,"FM-15",10,3.1,16.7,10,1024.6,2016-06-28,26
"6474",2016,6,28,13,53,"FM-15",20,2.1,17.8,10,1024.9,2016-06-28,26
"6475",2016,6,28,14,53,"FM-15",130,3.1,18.3,9.4,1024.8,2016-06-28,26
"6476",2016,6,28,15,53,"FM-15",80,2.6,19.4,10,1024.7,2016-06-28,26
"6477",2016,6,28,16,53,"FM-15",999,1.5,19.4,9.4,1024.6,2016-06-28,26
"6478",2016,6,28,17,53,"FM-15",999,0,21.7,10,1024.2,2016-06-28,26
"6479",2016,6,28,18,0,"FM-12",999,0,21.7,10,1024.2,2016-06-28,26
"6480",2016,6,28,18,53,"FM-15",999,2.6,22.2,10,1023.8,2016-06-28,26
"6481",2016,6,28,19,53,"FM-15",320,2.6,23.3,10,1023.1,2016-06-28,26
"6482",2016,6,28,20,53,"FM-15",999,2.1,22.2,10,1022.6,2016-06-28,26
"6483",2016,6,28,21,29,"FM-16",999,0,22.8,9.4,9999.9,2016-06-28,26
"6484",2016,6,28,21,53,"FM-15",999,1.5,23.9,10,1021.9,2016-06-28,26
"6485",2016,6,28,22,53,"FM-15",150,2.1,24.4,10.6,1021.3,2016-06-28,26
"6486",2016,6,28,23,53,"FM-15",130,1.5,22.8,9.4,1020.7,2016-06-28,26
"6487",2016,6,29,0,0,"FM-12",130,1.5,22.8,9.4,1020.7,2016-06-29,26
"6488",2016,6,29,0,53,"FM-15",150,2.1,22.2,10,1020.3,2016-06-29,26
"6489",2016,6,29,1,53,"FM-15",110,4.1,21.1,10.6,1019.9,2016-06-29,26
"6490",2016,6,29,2,53,"FM-15",999,3.1,20.6,10.6,1020,2016-06-29,26
"6491",2016,6,29,3,53,"FM-15",150,2.1,19.4,10.6,1020.2,2016-06-29,26
"6492",2016,6,29,4,53,"FM-15",180,3.1,20,11.1,1020.9,2016-06-29,26
"6493",2016,6,29,5,53,"FM-15",200,2.6,19.4,11.1,1021.3,2016-06-29,26
"6495",2016,6,29,6,0,"FM-12",200,2.6,19.4,11.1,1021.3,2016-06-29,26
